county,ward,office,district,total.votes,party,candidate,votes
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 301,REP,Jessie Rodriguez,292
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 301,,Scattering,2
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 302,DEM,David L. Marstellar Jr,439
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 302,REP,Jessie Rodriguez,397
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 302,,Scattering,2
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 303,DEM,David L. Marstellar Jr,359
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 303,REP,Jessie Rodriguez,378
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 303,,Scattering,3
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 304,DEM,David L. Marstellar Jr,718
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 304,REP,Jessie Rodriguez,501
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 304,,Scattering,3
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 313,DEM,David L. Marstellar Jr,264
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 313,REP,Jessie Rodriguez,270
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 313,,Scattering,6
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 314,DEM,David L. Marstellar Jr,228
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 314,REP,Jessie Rodriguez,274
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 314,,Scattering,2
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 352,DEM,David L. Marstellar Jr,0
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 352,REP,Jessie Rodriguez,0
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 352,,Scattering,0
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 355,DEM,David L. Marstellar Jr,45
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 355,REP,Jessie Rodriguez,11
U.S. Congressional District: 4,,Representative To The Assembly District 21,,City of MILWAUKEE Ward 355,,Scattering,0
U.S. Congressional District: 4,,Representative To The Assembly District 21,,MILWAUKEE County Subtotals:,DEM,David L. Marstellar Jr,6527
U.S. Congressional District: 4,,Representative To The Assembly District 21,,MILWAUKEE County Subtotals:,REP,Jessie Rodriguez,4603
U.S. Congressional District: 4,,Representative To The Assembly District 21,,MILWAUKEE County Subtotals:,,Scattering,30
U.S. Congressional District: 5,Milwaukee,Representative To The Assembly District 21,,City of GREENFIELD Ward 25,DEM,David L. Marstellar Jr,400
U.S. Congressional District: 5,Milwaukee,Representative To The Assembly District 21,,City of GREENFIELD Ward 25,REP,Jessie Rodriguez,414
U.S. Congressional District: 5,Milwaukee,Representative To The Assembly District 21,,City of GREENFIELD Ward 25,,Scattering,5
U.S. Congressional District: 5,,Representative To The Assembly District 21,,MILWAUKEE County Subtotals:,DEM,David L. Marstellar Jr,400
U.S. Congressional District: 5,,Representative To The Assembly District 21,,MILWAUKEE County Subtotals:,REP,Jessie Rodriguez,414
U.S. Congressional District: 5,,Representative To The Assembly District 21,,MILWAUKEE County Subtotals:,,Scattering,5
U.S. Congressional District: 5,Washington,Representative To The Assembly District 22,,Town of GERMANTOWN Ward 1,DEM,Dana Glasstein,68
U.S. Congressional District: 5,Washington,Representative To The Assembly District 22,,Town of GERMANTOWN Ward 1,REP,Paul Melotik,109
U.S. Congressional District: 5,Washington,Representative To The Assembly District 22,,Town of GERMANTOWN Ward 1,,Scattering,0
U.S. Congressional District: 5,,Representative To The Assembly District 22,,"Village of GERMANTOWN Wards 1,15",DEM,Dana Glasstein,216
U.S. Congressional District: 5,,Representative To The Assembly District 22,,"Village of GERMANTOWN Wards 1,15",REP,Paul Melotik,540
U.S. Congressional District: 5,,Representative To The Assembly District 22,,"Village of GERMANTOWN Wards 1,15",,Scattering,0
U.S. Congressional District: 5,,Representative To The Assembly District 22,,Village of GERMANTOWN Ward 5,DEM,Dana Glasstein,179
U.S. Congressional District: 5,,Representative To The Assembly District 22,,Village of GERMANTOWN Ward 5,REP,Paul Melotik,464
U.S. Congressional District: 5,,Representative To The Assembly District 22,,Village of GERMANTOWN Ward 5,,Scattering,2
U.S. Congressional District: 5,,Representative To The Assembly District 22,,Village of GERMANTOWN Ward 16,DEM,Dana Glasstein,0
U.S. Congressional District: 5,,Representative To The Assembly District 22,,Village of GERMANTOWN Ward 16,REP,Paul Melotik,2
U.S. Congressional District: 5,,Representative To The Assembly District 22,,Village of GERMANTOWN Ward 16,,Scattering,0
U.S. Congressional District: 5,,Representative To The Assembly District 22,,WASHINGTON County Subtotals:,DEM,Dana Glasstein,463
U.S. Congressional District: 5,,Representative To The Assembly District 22,,WASHINGTON County Subtotals:,REP,Paul Melotik,1115
U.S. Congressional District: 5,,Representative To The Assembly District 22,,WASHINGTON County Subtotals:,,Scattering,2
U.S. Congressional District: 6,Ozaukee,Representative To The Assembly District 22,,Town of CEDARBURG Wards 1-2,DEM,Dana Glasstein,303
U.S. Congressional District: 6,Ozaukee,Representative To The Assembly District 22,,Town of CEDARBURG Wards 1-2,REP,Paul Melotik,589
U.S. Congressional District: 6,Ozaukee,Representative To The Assembly District 22,,Town of CEDARBURG Wards 1-2,,Scattering,1
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Town of CEDARBURG Wards 3-4,DEM,Dana Glasstein,313
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Town of CEDARBURG Wards 3-4,REP,Paul Melotik,526
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Town of CEDARBURG Wards 3-4,,Scattering,0
U.S. Congressional District: 6,,Representative To The Assembly District 22,,"Town of CEDARBURG Wards 5-6,10",DEM,Dana Glasstein,443
U.S. Congressional District: 6,,Representative To The Assembly District 22,,"Town of CEDARBURG Wards 5-6,10",REP,Paul Melotik,918
U.S. Congressional District: 6,,Representative To The Assembly District 22,,"Town of CEDARBURG Wards 5-6,10",,Scattering,2
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Town of CEDARBURG Wards 7-9,DEM,Dana Glasstein,461
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Town of CEDARBURG Wards 7-9,REP,Paul Melotik,839
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Town of CEDARBURG Wards 7-9,,Scattering,1
U.S. Congressional District: 6,,Representative To The Assembly District 22,,"Town of GRAFTON Wards 1-2,5",DEM,Dana Glasstein,529
U.S. Congressional District: 6,,Representative To The Assembly District 22,,"Town of GRAFTON Wards 1-2,5",REP,Paul Melotik,1029
U.S. Congressional District: 6,,Representative To The Assembly District 22,,"Town of GRAFTON Wards 1-2,5",,Scattering,1
U.S. Congressional District: 6,,Representative To The Assembly District 22,,"Town of GRAFTON Wards 3-4,6",DEM,Dana Glasstein,541
U.S. Congressional District: 6,,Representative To The Assembly District 22,,"Town of GRAFTON Wards 3-4,6",REP,Paul Melotik,972
U.S. Congressional District: 6,,Representative To The Assembly District 22,,"Town of GRAFTON Wards 3-4,6",,Scattering,2
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Town of PORT WASHINGTON Wards 1-2,DEM,Dana Glasstein,350
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Town of PORT WASHINGTON Wards 1-2,REP,Paul Melotik,746
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Town of PORT WASHINGTON Wards 1-2,,Scattering,2
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Village of GRAFTON Wards 1-2,DEM,Dana Glasstein,494
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Village of GRAFTON Wards 1-2,REP,Paul Melotik,766
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Village of GRAFTON Wards 1-2,,Scattering,0
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Village of GRAFTON Wards 3-4,DEM,Dana Glasstein,421
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Village of GRAFTON Wards 3-4,REP,Paul Melotik,602
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Village of GRAFTON Wards 3-4,,Scattering,6
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Village of GRAFTON Wards 5-6,DEM,Dana Glasstein,514
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Village of GRAFTON Wards 5-6,REP,Paul Melotik,695
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Village of GRAFTON Wards 5-6,,Scattering,2
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Village of GRAFTON Wards 7-8,DEM,Dana Glasstein,409
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Village of GRAFTON Wards 7-8,REP,Paul Melotik,647
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Village of GRAFTON Wards 7-8,,Scattering,1
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Village of GRAFTON Wards 9-10,DEM,Dana Glasstein,554
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Village of GRAFTON Wards 9-10,REP,Paul Melotik,663
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Village of GRAFTON Wards 9-10,,Scattering,2
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Village of GRAFTON Wards 11-12,DEM,Dana Glasstein,365
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Village of GRAFTON Wards 11-12,REP,Paul Melotik,578
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Village of GRAFTON Wards 11-12,,Scattering,1
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Village of GRAFTON Wards 13-14,DEM,Dana Glasstein,616
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Village of GRAFTON Wards 13-14,REP,Paul Melotik,810
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Village of GRAFTON Wards 13-14,,Scattering,0
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Village of GRAFTON Ward 15,DEM,Dana Glasstein,25
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Village of GRAFTON Ward 15,REP,Paul Melotik,33
U.S. Congressional District: 6,,Representative To The Assembly District 22,,Village of GRAFTON Ward 15,,Scattering,0
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of CEDARBURG Ward 1,DEM,Dana Glasstein,674
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of CEDARBURG Ward 1,REP,Paul Melotik,772
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of CEDARBURG Ward 1,,Scattering,0
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of CEDARBURG Ward 2,DEM,Dana Glasstein,501
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of CEDARBURG Ward 2,REP,Paul Melotik,627
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of CEDARBURG Ward 2,,Scattering,2
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of CEDARBURG Ward 3,DEM,Dana Glasstein,602
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of CEDARBURG Ward 3,REP,Paul Melotik,622
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of CEDARBURG Ward 3,,Scattering,1
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of CEDARBURG Ward 4,DEM,Dana Glasstein,511
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of CEDARBURG Ward 4,REP,Paul Melotik,566
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of CEDARBURG Ward 4,,Scattering,2
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of CEDARBURG Ward 5,DEM,Dana Glasstein,590
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of CEDARBURG Ward 5,REP,Paul Melotik,569
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of CEDARBURG Ward 5,,Scattering,0
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of CEDARBURG Ward 6,DEM,Dana Glasstein,595
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of CEDARBURG Ward 6,REP,Paul Melotik,621
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of CEDARBURG Ward 6,,Scattering,0
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of CEDARBURG Ward 7,DEM,Dana Glasstein,602
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of CEDARBURG Ward 7,REP,Paul Melotik,748
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of CEDARBURG Ward 7,,Scattering,2
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of MEQUON Wards 1-3,DEM,Dana Glasstein,754
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of MEQUON Wards 1-3,REP,Paul Melotik,1412
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of MEQUON Wards 1-3,,Scattering,1
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of MEQUON Ward 4,DEM,Dana Glasstein,534
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of MEQUON Ward 4,REP,Paul Melotik,453
U.S. Congressional District: 6,,Representative To The Assembly District 22,,City of MEQUON Ward 4,,Scattering,0
