county,ward,office,district,total.votes,party,candidate,votes
Bayfield,Town Of Grand View Ward 1,Supreme Court,,172,,Scattering,0
Bayfield,Town Of Hughes Ward 1,Supreme Court,,182,NP,Chris Taylor,103
Bayfield,Town Of Hughes Ward 1,Supreme Court,,182,NP,Maria S. Lazar,79
Bayfield,Town Of Hughes Ward 1,Supreme Court,,182,,Scattering,0
Bayfield,Town Of Iron River Wards 1-2,Supreme Court,,406,NP,Chris Taylor,235
Bayfield,Town Of Iron River Wards 1-2,Supreme Court,,406,NP,Maria S. Lazar,170
Bayfield,Town Of Iron River Wards 1-2,Supreme Court,,406,,Scattering,1
Bayfield,Town Of Kelly Ward 1,Supreme Court,,135,NP,Chris Taylor,65
Bayfield,Town Of Kelly Ward 1,Supreme Court,,135,NP,Maria S. Lazar,70
Bayfield,Town Of Kelly Ward 1,Supreme Court,,135,,Scattering,0
Bayfield,Town Of Keystone Ward 1,Supreme Court,,104,NP,Chris Taylor,59
Bayfield,Town Of Keystone Ward 1,Supreme Court,,104,NP,Maria S. Lazar,45
Bayfield,Town Of Keystone Ward 1,Supreme Court,,104,,Scattering,0
Bayfield,Town Of Lincoln Ward 1,Supreme Court,,86,NP,Chris Taylor,55
Bayfield,Town Of Lincoln Ward 1,Supreme Court,,86,NP,Maria S. Lazar,31
Bayfield,Town Of Lincoln Ward 1,Supreme Court,,86,,Scattering,0
Bayfield,Town Of Mason Ward 1,Supreme Court,,81,NP,Chris Taylor,32
Bayfield,Town Of Mason Ward 1,Supreme Court,,81,NP,Maria S. Lazar,49
Bayfield,Town Of Mason Ward 1,Supreme Court,,81,,Scattering,0
Bayfield,Town Of Namakagon Ward 1,Supreme Court,,139,NP,Chris Taylor,78
Bayfield,Town Of Namakagon Ward 1,Supreme Court,,139,NP,Maria S. Lazar,61
Bayfield,Town Of Namakagon Ward 1,Supreme Court,,139,,Scattering,0
Bayfield,Town Of Orienta Ward 1,Supreme Court,,64,NP,Chris Taylor,37
Bayfield,Town Of Orienta Ward 1,Supreme Court,,64,NP,Maria S. Lazar,27
Bayfield,Town Of Orienta Ward 1,Supreme Court,,64,,Scattering,0
Bayfield,Town Of Oulu Ward 1,Supreme Court,,233,NP,Chris Taylor,136
Bayfield,Town Of Oulu Ward 1,Supreme Court,,233,NP,Maria S. Lazar,97
Bayfield,Town Of Oulu Ward 1,Supreme Court,,233,,Scattering,0
Bayfield,Town Of Pilsen Ward 1,Supreme Court,,85,NP,Chris Taylor,53
Bayfield,Town Of Pilsen Ward 1,Supreme Court,,85,NP,Maria S. Lazar,32
Bayfield,Town Of Pilsen Ward 1,Supreme Court,,85,,Scattering,0
Bayfield,Town Of Port Wing Ward 1,Supreme Court,,164,NP,Chris Taylor,115
Bayfield,Town Of Port Wing Ward 1,Supreme Court,,164,NP,Maria S. Lazar,48
Bayfield,Town Of Port Wing Ward 1,Supreme Court,,164,,Scattering,1
Bayfield,Town Of Russell Wards 1-2,Supreme Court,,168,NP,Chris Taylor,148
Bayfield,Town Of Russell Wards 1-2,Supreme Court,,168,NP,Maria S. Lazar,20
Bayfield,Town Of Russell Wards 1-2,Supreme Court,,168,,Scattering,0
Bayfield,Town Of Russell Ward 3,Supreme Court,,116,NP,Chris Taylor,98
Bayfield,Town Of Russell Ward 3,Supreme Court,,116,NP,Maria S. Lazar,18
Bayfield,Town Of Russell Ward 3,Supreme Court,,116,,Scattering,0
Bayfield,Town Of Tripp Ward 1,Supreme Court,,59,NP,Chris Taylor,35
Bayfield,Town Of Tripp Ward 1,Supreme Court,,59,NP,Maria S. Lazar,24
Bayfield,Town Of Tripp Ward 1,Supreme Court,,59,,Scattering,0
Bayfield,Town Of Washburn Ward 1,Supreme Court,,185,NP,Chris Taylor,148
Bayfield,Town Of Washburn Ward 1,Supreme Court,,185,NP,Maria S. Lazar,37
Bayfield,Town Of Washburn Ward 1,Supreme Court,,185,,Scattering,0
Bayfield,Town Of Washburn Ward 2,Supreme Court,,92,NP,Chris Taylor,53
Bayfield,Town Of Washburn Ward 2,Supreme Court,,92,NP,Maria S. Lazar,39
Bayfield,Town Of Washburn Ward 2,Supreme Court,,92,,Scattering,0
Bayfield,Village Of Mason Ward 1,Supreme Court,,37,NP,Chris Taylor,17
Bayfield,Village Of Mason Ward 1,Supreme Court,,37,NP,Maria S. Lazar,20
Bayfield,Village Of Mason Ward 1,Supreme Court,,37,,Scattering,0
Bayfield,City Of Ashland Ward 22,Supreme Court,,0,NP,Chris Taylor,0
Bayfield,City Of Ashland Ward 22,Supreme Court,,0,NP,Maria S. Lazar,0
Bayfield,City Of Ashland Ward 22,Supreme Court,,0,,Scattering,0
Bayfield,City Of Bayfield Ward 1,Supreme Court,,262,NP,Chris Taylor,227
Bayfield,City Of Bayfield Ward 1,Supreme Court,,262,NP,Maria S. Lazar,35
Bayfield,City Of Bayfield Ward 1,Supreme Court,,262,,Scattering,0
Bayfield,City Of Washburn Ward 1,Supreme Court,,309,NP,Chris Taylor,267
Bayfield,City Of Washburn Ward 1,Supreme Court,,309,NP,Maria S. Lazar,42
Bayfield,City Of Washburn Ward 1,Supreme Court,,309,,Scattering,0
Bayfield,City Of Washburn Ward 2,Supreme Court,,102,NP,Chris Taylor,89
Bayfield,City Of Washburn Ward 2,Supreme Court,,102,NP,Maria S. Lazar,13
Bayfield,City Of Washburn Ward 2,Supreme Court,,102,,Scattering,0
Bayfield,City Of Washburn Ward 3,Supreme Court,,159,NP,Chris Taylor,129
Bayfield,City Of Washburn Ward 3,Supreme Court,,159,NP,Maria S. Lazar,30
Bayfield,City Of Washburn Ward 3,Supreme Court,,159,,Scattering,0
Bayfield,City Of Washburn Ward 4,Supreme Court,,96,NP,Chris Taylor,88
Bayfield,City Of Washburn Ward 4,Supreme Court,,96,NP,Maria S. Lazar,8
Bayfield,City Of Washburn Ward 4,Supreme Court,,96,,Scattering,0
Bayfield,City Of Washburn Ward 5,Supreme Court,,154,NP,Chris Taylor,119
Bayfield,City Of Washburn Ward 5,Supreme Court,,154,NP,Maria S. Lazar,35
Bayfield,City Of Washburn Ward 5,Supreme Court,,154,,Scattering,0
Bayfield,County Totals:,Supreme Court,,6054,NP,Chris Taylor,4133
Bayfield,County Totals:,Supreme Court,,6054,NP,Maria S. Lazar,1917
Bayfield,County Totals:,Supreme Court,,6054,,Scattering,4
Brown,Town Of Eaton Wards 1-2,Supreme Court,,447,NP,Chris Taylor,188
Brown,Town Of Eaton Wards 1-2,Supreme Court,,447,NP,Maria S. Lazar,257
Brown,Town Of Eaton Wards 1-2,Supreme Court,,447,,Scattering,2
Brown,Town Of Glenmore Wards 1-2,Supreme Court,,273,NP,Chris Taylor,104
Brown,Town Of Glenmore Wards 1-2,Supreme Court,,273,NP,Maria S. Lazar,168
Brown,Town Of Glenmore Wards 1-2,Supreme Court,,273,,Scattering,1
Brown,Town Of Green Bay Wards 1-3,Supreme Court,,585,NP,Chris Taylor,226
Brown,Town Of Green Bay Wards 1-3,Supreme Court,,585,NP,Maria S. Lazar,359
Brown,Town Of Green Bay Wards 1-3,Supreme Court,,585,,Scattering,0
Brown,Town Of Holland Wards 1-2,Supreme Court,,425,NP,Chris Taylor,166
Brown,Town Of Holland Wards 1-2,Supreme Court,,425,NP,Maria S. Lazar,259
Brown,Town Of Holland Wards 1-2,Supreme Court,,425,,Scattering,0
Brown,Town Of Humboldt Wards 1-2,Supreme Court,,323,NP,Chris Taylor,125
Brown,Town Of Humboldt Wards 1-2,Supreme Court,,323,NP,Maria S. Lazar,198
Brown,Town Of Humboldt Wards 1-2,Supreme Court,,323,,Scattering,0
Brown,"Town Of Lawrence Wards 1-4,7",Supreme Court,,1202,NP,Chris Taylor,663
Brown,"Town Of Lawrence Wards 1-4,7",Supreme Court,,1202,NP,Maria S. Lazar,538
Brown,"Town Of Lawrence Wards 1-4,7",Supreme Court,,1202,,Scattering,1
Brown,Town Of Lawrence Wards 5-6,Supreme Court,,580,NP,Chris Taylor,255
Brown,Town Of Lawrence Wards 5-6,Supreme Court,,580,NP,Maria S. Lazar,324
Brown,Town Of Lawrence Wards 5-6,Supreme Court,,580,,Scattering,1
Brown,Town Of Ledgeview Ward 1,Supreme Court,,94,NP,Chris Taylor,36
Brown,Town Of Ledgeview Ward 1,Supreme Court,,94,NP,Maria S. Lazar,58
Brown,Town Of Ledgeview Ward 1,Supreme Court,,94,,Scattering,0
Brown,Town Of Ledgeview Wards 2-11,Supreme Court,,2214,NP,Chris Taylor,1302
Brown,Town Of Ledgeview Wards 2-11,Supreme Court,,2214,NP,Maria S. Lazar,911
Brown,Town Of Ledgeview Wards 2-11,Supreme Court,,2214,,Scattering,1
Brown,Town Of Morrison Wards 2-1,Supreme Court,,422,NP,Chris Taylor,138
Brown,Town Of Morrison Wards 2-1,Supreme Court,,422,NP,Maria S. Lazar,283
Brown,Town Of Morrison Wards 2-1,Supreme Court,,422,,Scattering,1
Brown,"Town Of New Denmark Wards 1,3",Supreme Court,,299,NP,Chris Taylor,130
Brown,"Town Of New Denmark Wards 1,3",Supreme Court,,299,NP,Maria S. Lazar,169
Brown,"Town Of New Denmark Wards 1,3",Supreme Court,,299,,Scattering,0
Brown,Town Of New Denmark Ward 2,Supreme Court,,156,NP,Chris Taylor,63
Brown,Town Of New Denmark Ward 2,Supreme Court,,156,NP,Maria S. Lazar,93
Brown,Town Of New Denmark Ward 2,Supreme Court,,156,,Scattering,0
Brown,Town Of Pittsfield Wards 1-3,Supreme Court,,781,NP,Chris Taylor,341
Brown,Town Of Pittsfield Wards 1-3,Supreme Court,,781,NP,Maria S. Lazar,440
Brown,Town Of Pittsfield Wards 1-3,Supreme Court,,781,,Scattering,0
Brown,Town Of Rockland Wards 1-4,Supreme Court,,539,NP,Chris Taylor,216
Brown,Town Of Rockland Wards 1-4,Supreme Court,,539,NP,Maria S. Lazar,323
Brown,Town Of Rockland Wards 1-4,Supreme Court,,539,,Scattering,0
Brown,Town Of Scott Ward 1,Supreme Court,,283,NP,Chris Taylor,153
Brown,Town Of Scott Ward 1,Supreme Court,,283,NP,Maria S. Lazar,130
Brown,Town Of Scott Ward 1,Supreme Court,,283,,Scattering,0
Brown,Town Of Scott Wards 2-4,Supreme Court,,832,NP,Chris Taylor,433
Brown,Town Of Scott Wards 2-4,Supreme Court,,832,NP,Maria S. Lazar,399
Brown,Town Of Scott Wards 2-4,Supreme Court,,832,,Scattering,0
Brown,Town Of Wrightstown Wards 1-3,Supreme Court,,217,NP,Chris Taylor,66
Brown,Town Of Wrightstown Wards 1-3,Supreme Court,,217,NP,Maria S. Lazar,150
Brown,Town Of Wrightstown Wards 1-3,Supreme Court,,217,,Scattering,1
Brown,Town Of Wrightstown Ward 4,Supreme Court,,93,NP,Chris Taylor,28
Brown,Town Of Wrightstown Ward 4,Supreme Court,,93,NP,Maria S. Lazar,65
Brown,Town Of Wrightstown Ward 4,Supreme Court,,93,,Scattering,0
Brown,Village Of Allouez Wards 1-2,Supreme Court,,891,NP,Chris Taylor,618
Brown,Village Of Allouez Wards 1-2,Supreme Court,,891,NP,Maria S. Lazar,273
Brown,Village Of Allouez Wards 1-2,Supreme Court,,891,,Scattering,0
Brown,Village Of Allouez Ward 3,Supreme Court,,440,NP,Chris Taylor,293
Brown,Village Of Allouez Ward 3,Supreme Court,,440,NP,Maria S. Lazar,147
Brown,Village Of Allouez Ward 3,Supreme Court,,440,,Scattering,0
Brown,Village Of Allouez Ward 4,Supreme Court,,650,NP,Chris Taylor,432
Brown,Village Of Allouez Ward 4,Supreme Court,,650,NP,Maria S. Lazar,218
Brown,Village Of Allouez Ward 4,Supreme Court,,650,,Scattering,0
Brown,Village Of Allouez Wards 5-6,Supreme Court,,1117,NP,Chris Taylor,657
Brown,Village Of Allouez Wards 5-6,Supreme Court,,1117,NP,Maria S. Lazar,459
Brown,Village Of Allouez Wards 5-6,Supreme Court,,1117,,Scattering,1
Brown,Village Of Allouez Wards 7-9,Supreme Court,,870,NP,Chris Taylor,552
Brown,Village Of Allouez Wards 7-9,Supreme Court,,870,NP,Maria S. Lazar,318
Brown,Village Of Allouez Wards 7-9,Supreme Court,,870,,Scattering,0
Brown,Village Of Ashwaubenon Wards 1-2,Supreme Court,,589,NP,Chris Taylor,342
Brown,Village Of Ashwaubenon Wards 1-2,Supreme Court,,589,NP,Maria S. Lazar,247
Brown,Village Of Ashwaubenon Wards 1-2,Supreme Court,,589,,Scattering,0
Brown,Village Of Ashwaubenon Wards 3-4,Supreme Court,,570,NP,Chris Taylor,339
Brown,Village Of Ashwaubenon Wards 3-4,Supreme Court,,570,NP,Maria S. Lazar,231
Brown,Village Of Ashwaubenon Wards 3-4,Supreme Court,,570,,Scattering,0
Brown,Village Of Ashwaubenon Wards 5-6,Supreme Court,,644,NP,Chris Taylor,364
Brown,Village Of Ashwaubenon Wards 5-6,Supreme Court,,644,NP,Maria S. Lazar,279
Brown,Village Of Ashwaubenon Wards 5-6,Supreme Court,,644,,Scattering,1
Brown,Village Of Ashwaubenon Wards 7-8,Supreme Court,,798,NP,Chris Taylor,428
Brown,Village Of Ashwaubenon Wards 7-8,Supreme Court,,798,NP,Maria S. Lazar,370
Brown,Village Of Ashwaubenon Wards 7-8,Supreme Court,,798,,Scattering,0
Brown,Village Of Ashwaubenon Wards 9-10,Supreme Court,,818,NP,Chris Taylor,473
Brown,Village Of Ashwaubenon Wards 9-10,Supreme Court,,818,NP,Maria S. Lazar,345
Brown,Village Of Ashwaubenon Wards 9-10,Supreme Court,,818,,Scattering,0
Brown,Village Of Ashwaubenon Wards 11-12,Supreme Court,,946,NP,Chris Taylor,483
Brown,Village Of Ashwaubenon Wards 11-12,Supreme Court,,946,NP,Maria S. Lazar,463
Brown,Village Of Ashwaubenon Wards 11-12,Supreme Court,,946,,Scattering,0
Brown,Village Of Bellevue Wards 1-4,Supreme Court,,934,NP,Chris Taylor,600
Brown,Village Of Bellevue Wards 1-4,Supreme Court,,934,NP,Maria S. Lazar,333
Brown,Village Of Bellevue Wards 1-4,Supreme Court,,934,,Scattering,1
Brown,Village Of Bellevue Wards 5-6,Supreme Court,,875,NP,Chris Taylor,513
Brown,Village Of Bellevue Wards 5-6,Supreme Court,,875,NP,Maria S. Lazar,362
Brown,Village Of Bellevue Wards 5-6,Supreme Court,,875,,Scattering,0
Brown,Village Of Bellevue Wards 7-11,Supreme Court,,2045,NP,Chris Taylor,1103
Brown,Village Of Bellevue Wards 7-11,Supreme Court,,2045,NP,Maria S. Lazar,940
Brown,Village Of Bellevue Wards 7-11,Supreme Court,,2045,,Scattering,2
Brown,Village Of Denmark Wards 1-3,Supreme Court,,468,NP,Chris Taylor,219
Brown,Village Of Denmark Wards 1-3,Supreme Court,,468,NP,Maria S. Lazar,249
Brown,Village Of Denmark Wards 1-3,Supreme Court,,468,,Scattering,0
Brown,Village Of Greenleaf Ward 1,Supreme Court,,267,NP,Chris Taylor,137
Brown,Village Of Greenleaf Ward 1,Supreme Court,,267,NP,Maria S. Lazar,130
Brown,Village Of Greenleaf Ward 1,Supreme Court,,267,,Scattering,0
Brown,Village Of Greenleaf Ward 2,Supreme Court,,109,NP,Chris Taylor,47
Brown,Village Of Greenleaf Ward 2,Supreme Court,,109,NP,Maria S. Lazar,62
Brown,Village Of Greenleaf Ward 2,Supreme Court,,109,,Scattering,0
Brown,"Village Of Hobart Wards 1-2,4-5",Supreme Court,,974,NP,Chris Taylor,540
Brown,"Village Of Hobart Wards 1-2,4-5",Supreme Court,,974,NP,Maria S. Lazar,434
Brown,"Village Of Hobart Wards 1-2,4-5",Supreme Court,,974,,Scattering,0
Brown,"Village Of Hobart Wards 3,6",Supreme Court,,508,NP,Chris Taylor,241
Brown,"Village Of Hobart Wards 3,6",Supreme Court,,508,NP,Maria S. Lazar,267
Brown,"Village Of Hobart Wards 3,6",Supreme Court,,508,,Scattering,0
Brown,Village Of Hobart Ward 7,Supreme Court,,269,NP,Chris Taylor,137
Brown,Village Of Hobart Ward 7,Supreme Court,,269,NP,Maria S. Lazar,132
Brown,Village Of Hobart Ward 7,Supreme Court,,269,,Scattering,0
Brown,Village Of Hobart Wards 8-11,Supreme Court,,778,NP,Chris Taylor,466
Brown,Village Of Hobart Wards 8-11,Supreme Court,,778,NP,Maria S. Lazar,310
Brown,Village Of Hobart Wards 8-11,Supreme Court,,778,,Scattering,2
Brown,"Village Of Howard Wards 1-2,13-14",Supreme Court,,1289,NP,Chris Taylor,667
Brown,"Village Of Howard Wards 1-2,13-14",Supreme Court,,1289,NP,Maria S. Lazar,622
Brown,"Village Of Howard Wards 1-2,13-14",Supreme Court,,1289,,Scattering,0
Brown,"Village Of Howard Wards 3-4,21",Supreme Court,,417,NP,Chris Taylor,225
Brown,"Village Of Howard Wards 3-4,21",Supreme Court,,417,NP,Maria S. Lazar,191
Brown,"Village Of Howard Wards 3-4,21",Supreme Court,,417,,Scattering,1
Brown,Village Of Howard Wards 5-6,Supreme Court,,535,NP,Chris Taylor,271
Brown,Village Of Howard Wards 5-6,Supreme Court,,535,NP,Maria S. Lazar,263
Brown,Village Of Howard Wards 5-6,Supreme Court,,535,,Scattering,1
Brown,Village Of Howard Wards 7-8,Supreme Court,,783,NP,Chris Taylor,428
Brown,Village Of Howard Wards 7-8,Supreme Court,,783,NP,Maria S. Lazar,353
Brown,Village Of Howard Wards 7-8,Supreme Court,,783,,Scattering,2
Brown,Village Of Howard Wards 9-10,Supreme Court,,673,NP,Chris Taylor,370
Brown,Village Of Howard Wards 9-10,Supreme Court,,673,NP,Maria S. Lazar,301
Brown,Village Of Howard Wards 9-10,Supreme Court,,673,,Scattering,2
Brown,Village Of Howard Wards 11-12,Supreme Court,,566,NP,Chris Taylor,324
Brown,Village Of Howard Wards 11-12,Supreme Court,,566,NP,Maria S. Lazar,242
Brown,Village Of Howard Wards 11-12,Supreme Court,,566,,Scattering,0
Brown,Village Of Howard Ward 15,Supreme Court,,356,NP,Chris Taylor,176
Brown,Village Of Howard Ward 15,Supreme Court,,356,NP,Maria S. Lazar,180
Brown,Village Of Howard Ward 15,Supreme Court,,356,,Scattering,0
Brown,Village Of Howard Ward 16,Supreme Court,,706,NP,Chris Taylor,321
Brown,Village Of Howard Ward 16,Supreme Court,,706,NP,Maria S. Lazar,384
Brown,Village Of Howard Ward 16,Supreme Court,,706,,Scattering,1
Brown,Village Of Howard Ward 17,Supreme Court,,403,NP,Chris Taylor,198
Brown,Village Of Howard Ward 17,Supreme Court,,403,NP,Maria S. Lazar,205
Brown,Village Of Howard Ward 17,Supreme Court,,403,,Scattering,0
Brown,Village Of Howard Ward 18,Supreme Court,,260,NP,Chris Taylor,130
Brown,Village Of Howard Ward 18,Supreme Court,,260,NP,Maria S. Lazar,130
Brown,Village Of Howard Ward 18,Supreme Court,,260,,Scattering,0
Brown,Village Of Howard Ward 19,Supreme Court,,207,NP,Chris Taylor,122
Brown,Village Of Howard Ward 19,Supreme Court,,207,NP,Maria S. Lazar,85
Brown,Village Of Howard Ward 19,Supreme Court,,207,,Scattering,0
Brown,Village Of Howard Ward 22,Supreme Court,,1,NP,Chris Taylor,1
Brown,Village Of Howard Ward 22,Supreme Court,,1,NP,Maria S. Lazar,0
Brown,Village Of Howard Ward 22,Supreme Court,,1,,Scattering,0
Brown,"Village Of Pulaski Wards 1-3,6",Supreme Court,,688,NP,Chris Taylor,355
Brown,"Village Of Pulaski Wards 1-3,6",Supreme Court,,688,NP,Maria S. Lazar,331
Brown,"Village Of Pulaski Wards 1-3,6",Supreme Court,,688,,Scattering,2
Brown,Village Of Suamico Wards 1-3,Supreme Court,,1195,NP,Chris Taylor,545
Brown,Village Of Suamico Wards 1-3,Supreme Court,,1195,NP,Maria S. Lazar,650
Brown,Village Of Suamico Wards 1-3,Supreme Court,,1195,,Scattering,0
Brown,"Village Of Suamico Wards 4,6",Supreme Court,,989,NP,Chris Taylor,479
Brown,"Village Of Suamico Wards 4,6",Supreme Court,,989,NP,Maria S. Lazar,508
Brown,"Village Of Suamico Wards 4,6",Supreme Court,,989,,Scattering,2
Brown,Village Of Suamico Ward 5,Supreme Court,,645,NP,Chris Taylor,274
Brown,Village Of Suamico Ward 5,Supreme Court,,645,NP,Maria S. Lazar,370
Brown,Village Of Suamico Ward 5,Supreme Court,,645,,Scattering,1
Brown,Village Of Suamico Wards 7-9,Supreme Court,,1262,NP,Chris Taylor,594
Brown,Village Of Suamico Wards 7-9,Supreme Court,,1262,NP,Maria S. Lazar,667
Brown,Village Of Suamico Wards 7-9,Supreme Court,,1262,,Scattering,1
Brown,Village Of Wrightstown Wards 1-3,Supreme Court,,613,NP,Chris Taylor,275
Brown,Village Of Wrightstown Wards 1-3,Supreme Court,,613,NP,Maria S. Lazar,338
Brown,Village Of Wrightstown Wards 1-3,Supreme Court,,613,,Scattering,0
Brown,"City Of De Pere Wards 1-3,5",Supreme Court,,1475,NP,Chris Taylor,907
Brown,"City Of De Pere Wards 1-3,5",Supreme Court,,1475,NP,Maria S. Lazar,568
Brown,"City Of De Pere Wards 1-3,5",Supreme Court,,1475,,Scattering,0
Brown,City Of De Pere Ward 4,Supreme Court,,515,NP,Chris Taylor,354
Brown,City Of De Pere Ward 4,Supreme Court,,515,NP,Maria S. Lazar,161
Brown,City Of De Pere Ward 4,Supreme Court,,515,,Scattering,0
Brown,City Of De Pere Wards 6-9,Supreme Court,,1557,NP,Chris Taylor,1013
Brown,City Of De Pere Wards 6-9,Supreme Court,,1557,NP,Maria S. Lazar,543
Brown,City Of De Pere Wards 6-9,Supreme Court,,1557,,Scattering,1
Brown,City Of De Pere Wards 10-16,Supreme Court,,992,NP,Chris Taylor,612
Brown,City Of De Pere Wards 10-16,Supreme Court,,992,NP,Maria S. Lazar,378
Brown,City Of De Pere Wards 10-16,Supreme Court,,992,,Scattering,2
Brown,City Of De Pere Wards 17-19,Supreme Court,,695,NP,Chris Taylor,416
Brown,City Of De Pere Wards 17-19,Supreme Court,,695,NP,Maria S. Lazar,279
Brown,City Of De Pere Wards 17-19,Supreme Court,,695,,Scattering,0
Brown,City Of De Pere Wards 20-24,Supreme Court,,997,NP,Chris Taylor,579
Brown,City Of De Pere Wards 20-24,Supreme Court,,997,NP,Maria S. Lazar,418
Brown,City Of De Pere Wards 20-24,Supreme Court,,997,,Scattering,0
Brown,City Of De Pere Ward 25,Supreme Court,,3,NP,Chris Taylor,2
Brown,City Of De Pere Ward 25,Supreme Court,,3,NP,Maria S. Lazar,1
Brown,City Of De Pere Ward 25,Supreme Court,,3,,Scattering,0
Brown,City Of Green Bay Ward 1,Supreme Court,,5,NP,Chris Taylor,1
Brown,City Of Green Bay Ward 1,Supreme Court,,5,NP,Maria S. Lazar,4
Brown,City Of Green Bay Ward 1,Supreme Court,,5,,Scattering,0
Brown,City Of Green Bay Ward 2,Supreme Court,,864,NP,Chris Taylor,505
Brown,City Of Green Bay Ward 2,Supreme Court,,864,NP,Maria S. Lazar,358
Brown,City Of Green Bay Ward 2,Supreme Court,,864,,Scattering,1
Brown,City Of Green Bay Ward 3,Supreme Court,,206,NP,Chris Taylor,179
Brown,City Of Green Bay Ward 3,Supreme Court,,206,NP,Maria S. Lazar,26
Brown,City Of Green Bay Ward 3,Supreme Court,,206,,Scattering,1
Brown,City Of Green Bay Ward 4,Supreme Court,,599,NP,Chris Taylor,344
Brown,City Of Green Bay Ward 4,Supreme Court,,599,NP,Maria S. Lazar,253
Brown,City Of Green Bay Ward 4,Supreme Court,,599,,Scattering,2
Brown,City Of Green Bay Ward 5,Supreme Court,,413,NP,Chris Taylor,251
Brown,City Of Green Bay Ward 5,Supreme Court,,413,NP,Maria S. Lazar,162
Brown,City Of Green Bay Ward 5,Supreme Court,,413,,Scattering,0
Brown,City Of Green Bay Ward 6,Supreme Court,,755,NP,Chris Taylor,410
Brown,City Of Green Bay Ward 6,Supreme Court,,755,NP,Maria S. Lazar,345
Brown,City Of Green Bay Ward 6,Supreme Court,,755,,Scattering,0
Brown,City Of Green Bay Ward 7,Supreme Court,,868,NP,Chris Taylor,530
Brown,City Of Green Bay Ward 7,Supreme Court,,868,NP,Maria S. Lazar,338
Brown,City Of Green Bay Ward 7,Supreme Court,,868,,Scattering,0
Brown,City Of Green Bay Ward 8,Supreme Court,,539,NP,Chris Taylor,321
Brown,City Of Green Bay Ward 8,Supreme Court,,539,NP,Maria S. Lazar,218
Brown,City Of Green Bay Ward 8,Supreme Court,,539,,Scattering,0
Brown,City Of Green Bay Ward 9,Supreme Court,,378,NP,Chris Taylor,235
Brown,City Of Green Bay Ward 9,Supreme Court,,378,NP,Maria S. Lazar,142
Brown,City Of Green Bay Ward 9,Supreme Court,,378,,Scattering,1
Brown,City Of Green Bay Ward 10,Supreme Court,,339,NP,Chris Taylor,224
Brown,City Of Green Bay Ward 10,Supreme Court,,339,NP,Maria S. Lazar,115
Brown,City Of Green Bay Ward 10,Supreme Court,,339,,Scattering,0
Brown,City Of Green Bay Ward 11A,Supreme Court,,132,NP,Chris Taylor,76
Brown,City Of Green Bay Ward 11A,Supreme Court,,132,NP,Maria S. Lazar,56
Brown,City Of Green Bay Ward 11A,Supreme Court,,132,,Scattering,0
Brown,City Of Green Bay Ward 11,Supreme Court,,189,NP,Chris Taylor,124
Brown,City Of Green Bay Ward 11,Supreme Court,,189,NP,Maria S. Lazar,65
Brown,City Of Green Bay Ward 11,Supreme Court,,189,,Scattering,0
