county,ward,office,district,total.votes,party,candidate,votes
Dane,Town Of Blue Mounds Wards 1-2,Court Of Appeals Judge,4,307,NP,Jennifer Nashold,304
Dane,Town Of Blue Mounds Wards 1-2,Court Of Appeals Judge,4,307,,Scattering,3
Dane,Town Of Bristol Wards 1-5,Court Of Appeals Judge,4,1313,NP,Jennifer Nashold,1284
Dane,Town Of Bristol Wards 1-5,Court Of Appeals Judge,4,1313,,Scattering,29
Dane,Town Of Burke Wards 1-7,Court Of Appeals Judge,4,1017,NP,Jennifer Nashold,1001
Dane,Town Of Burke Wards 1-7,Court Of Appeals Judge,4,1017,,Scattering,16
Dane,Town Of Christiana Wards 1-2,Court Of Appeals Judge,4,354,NP,Jennifer Nashold,346
Dane,Town Of Christiana Wards 1-2,Court Of Appeals Judge,4,354,,Scattering,8
Dane,Town Of Cottage Grove Wards 1-6,Court Of Appeals Judge,4,1316,NP,Jennifer Nashold,1302
Dane,Town Of Cottage Grove Wards 1-6,Court Of Appeals Judge,4,1316,,Scattering,14
Dane,Town Of Cross Plains Wards 1-2,Court Of Appeals Judge,4,555,NP,Jennifer Nashold,549
Dane,Town Of Cross Plains Wards 1-2,Court Of Appeals Judge,4,555,,Scattering,6
Dane,Town Of Dane Ward 1,Court Of Appeals Judge,4,260,NP,Jennifer Nashold,257
Dane,Town Of Dane Ward 1,Court Of Appeals Judge,4,260,,Scattering,3
Dane,Town Of Deerfield Wards 1-2,Court Of Appeals Judge,4,509,NP,Jennifer Nashold,506
Dane,Town Of Deerfield Wards 1-2,Court Of Appeals Judge,4,509,,Scattering,3
Dane,Town Of Dunkirk Wards 1-6,Court Of Appeals Judge,4,650,NP,Jennifer Nashold,638
Dane,Town Of Dunkirk Wards 1-6,Court Of Appeals Judge,4,650,,Scattering,12
Dane,Town Of Dunn Wards 1-7,Court Of Appeals Judge,4,1671,NP,Jennifer Nashold,1657
Dane,Town Of Dunn Wards 1-7,Court Of Appeals Judge,4,1671,,Scattering,14
Dane,Town Of Mazomanie Wards 1-2,Court Of Appeals Judge,4,351,NP,Jennifer Nashold,349
Dane,Town Of Mazomanie Wards 1-2,Court Of Appeals Judge,4,351,,Scattering,2
Dane,Town Of Medina Wards 1-2,Court Of Appeals Judge,4,426,NP,Jennifer Nashold,421
Dane,Town Of Medina Wards 1-2,Court Of Appeals Judge,4,426,,Scattering,5
Dane,Town Of Middleton Wards 1-4,Court Of Appeals Judge,4,1147,NP,Jennifer Nashold,1135
Dane,Town Of Middleton Wards 1-4,Court Of Appeals Judge,4,1147,,Scattering,12
Dane,Town Of Middleton Wards 5-8,Court Of Appeals Judge,4,1225,NP,Jennifer Nashold,1212
Dane,Town Of Middleton Wards 5-8,Court Of Appeals Judge,4,1225,,Scattering,13
Dane,Town Of Montrose Wards 1-2,Court Of Appeals Judge,4,392,NP,Jennifer Nashold,389
Dane,Town Of Montrose Wards 1-2,Court Of Appeals Judge,4,392,,Scattering,3
Dane,Town Of Oregon Wards 1-4,Court Of Appeals Judge,4,1110,NP,Jennifer Nashold,1102
Dane,Town Of Oregon Wards 1-4,Court Of Appeals Judge,4,1110,,Scattering,8
Dane,Town Of Perry Ward 1,Court Of Appeals Judge,4,277,NP,Jennifer Nashold,275
Dane,Town Of Perry Ward 1,Court Of Appeals Judge,4,277,,Scattering,2
Dane,Town Of Pleasant Springs Wards 1-4,Court Of Appeals Judge,4,1059,NP,Jennifer Nashold,1051
Dane,Town Of Pleasant Springs Wards 1-4,Court Of Appeals Judge,4,1059,,Scattering,8
Dane,Town Of Primrose Ward 1,Court Of Appeals Judge,4,314,NP,Jennifer Nashold,308
Dane,Town Of Primrose Ward 1,Court Of Appeals Judge,4,314,,Scattering,6
Dane,Town Of Roxbury Wards 1-2,Court Of Appeals Judge,4,607,NP,Jennifer Nashold,595
Dane,Town Of Roxbury Wards 1-2,Court Of Appeals Judge,4,607,,Scattering,12
Dane,Town Of Rutland Wards 1-2,Court Of Appeals Judge,4,661,NP,Jennifer Nashold,656
Dane,Town Of Rutland Wards 1-2,Court Of Appeals Judge,4,661,,Scattering,5
Dane,Town Of Springdale Wards 1-3,Court Of Appeals Judge,4,746,NP,Jennifer Nashold,738
Dane,Town Of Springdale Wards 1-3,Court Of Appeals Judge,4,746,,Scattering,8
Dane,Town Of Springfield Wards 1-4,Court Of Appeals Judge,4,869,NP,Jennifer Nashold,859
Dane,Town Of Springfield Wards 1-4,Court Of Appeals Judge,4,869,,Scattering,10
Dane,Town Of Sun Prairie Wards 1-3,Court Of Appeals Judge,4,761,NP,Jennifer Nashold,743
Dane,Town Of Sun Prairie Wards 1-3,Court Of Appeals Judge,4,761,,Scattering,18
Dane,Town Of Vermont Ward 1,Court Of Appeals Judge,4,323,NP,Jennifer Nashold,322
Dane,Town Of Vermont Ward 1,Court Of Appeals Judge,4,323,,Scattering,1
Dane,Town Of Verona Wards 1-3,Court Of Appeals Judge,4,733,NP,Jennifer Nashold,729
Dane,Town Of Verona Wards 1-3,Court Of Appeals Judge,4,733,,Scattering,4
Dane,Town Of Vienna Wards 1-2,Court Of Appeals Judge,4,477,NP,Jennifer Nashold,473
Dane,Town Of Vienna Wards 1-2,Court Of Appeals Judge,4,477,,Scattering,4
Dane,Town Of Westport Wards 1-5,Court Of Appeals Judge,4,1562,NP,Jennifer Nashold,1549
Dane,Town Of Westport Wards 1-5,Court Of Appeals Judge,4,1562,,Scattering,13
Dane,Town Of York Ward 1,Court Of Appeals Judge,4,236,NP,Jennifer Nashold,236
Dane,Town Of York Ward 1,Court Of Appeals Judge,4,236,,Scattering,0
Dane,Village Of Belleville Wards 1-2,Court Of Appeals Judge,4,817,NP,Jennifer Nashold,804
Dane,Village Of Belleville Wards 1-2,Court Of Appeals Judge,4,817,,Scattering,13
Dane,Village Of Black Earth Wards 1-2,Court Of Appeals Judge,4,474,NP,Jennifer Nashold,472
Dane,Village Of Black Earth Wards 1-2,Court Of Appeals Judge,4,474,,Scattering,2
Dane,Village Of Blue Mounds Ward 1,Court Of Appeals Judge,4,298,NP,Jennifer Nashold,296
Dane,Village Of Blue Mounds Ward 1,Court Of Appeals Judge,4,298,,Scattering,2
Dane,"Village Of Brooklyn Wards 1,3-4",Court Of Appeals Judge,4,317,NP,Jennifer Nashold,312
Dane,"Village Of Brooklyn Wards 1,3-4",Court Of Appeals Judge,4,317,,Scattering,5
Dane,Village Of Cambridge Wards 2-3,Court Of Appeals Judge,4,569,NP,Jennifer Nashold,557
Dane,Village Of Cambridge Wards 2-3,Court Of Appeals Judge,4,569,,Scattering,12
Dane,"Village Of Cottage Grove Wards 1-3,5,7,10",Court Of Appeals Judge,4,1527,NP,Jennifer Nashold,1511
Dane,"Village Of Cottage Grove Wards 1-3,5,7,10",Court Of Appeals Judge,4,1527,,Scattering,16
Dane,"Village Of Cottage Grove Wards 4,6,8-9",Court Of Appeals Judge,4,1196,NP,Jennifer Nashold,1179
Dane,"Village Of Cottage Grove Wards 4,6,8-9",Court Of Appeals Judge,4,1196,,Scattering,17
Dane,Village Of Cross Plains Wards 1-7,Court Of Appeals Judge,4,1401,NP,Jennifer Nashold,1382
Dane,Village Of Cross Plains Wards 1-7,Court Of Appeals Judge,4,1401,,Scattering,19
Dane,Village Of Dane Ward 1,Court Of Appeals Judge,4,318,NP,Jennifer Nashold,313
Dane,Village Of Dane Ward 1,Court Of Appeals Judge,4,318,,Scattering,5
Dane,Village Of Deerfield Wards 1-3,Court Of Appeals Judge,4,746,NP,Jennifer Nashold,735
Dane,Village Of Deerfield Wards 1-3,Court Of Appeals Judge,4,746,,Scattering,11
Dane,"Village Of Deforest Wards 1-5,11,18-19",Court Of Appeals Judge,4,1455,NP,Jennifer Nashold,1436
Dane,"Village Of Deforest Wards 1-5,11,18-19",Court Of Appeals Judge,4,1455,,Scattering,19
Dane,"Village Of Deforest Wards 6-10,12-17",Court Of Appeals Judge,4,1934,NP,Jennifer Nashold,1916
Dane,"Village Of Deforest Wards 6-10,12-17",Court Of Appeals Judge,4,1934,,Scattering,18
Dane,Village Of Maple Bluff Wards 1-2,Court Of Appeals Judge,4,513,NP,Jennifer Nashold,508
Dane,Village Of Maple Bluff Wards 1-2,Court Of Appeals Judge,4,513,,Scattering,5
Dane,Village Of Marshall Wards 1-5,Court Of Appeals Judge,4,975,NP,Jennifer Nashold,965
Dane,Village Of Marshall Wards 1-5,Court Of Appeals Judge,4,975,,Scattering,10
Dane,Village Of Mazomanie Wards 1-3,Court Of Appeals Judge,4,576,NP,Jennifer Nashold,574
Dane,Village Of Mazomanie Wards 1-3,Court Of Appeals Judge,4,576,,Scattering,2
Dane,"Village Of Mcfarland Wards 1-6,13",Court Of Appeals Judge,4,2035,NP,Jennifer Nashold,2019
Dane,"Village Of Mcfarland Wards 1-6,13",Court Of Appeals Judge,4,2035,,Scattering,16
Dane,Village Of Mcfarland Wards 7-12,Court Of Appeals Judge,4,1186,NP,Jennifer Nashold,1177
Dane,Village Of Mcfarland Wards 7-12,Court Of Appeals Judge,4,1186,,Scattering,9
Dane,"Village Of Mount Horeb Wards 1-5,12",Court Of Appeals Judge,4,1308,NP,Jennifer Nashold,1300
Dane,"Village Of Mount Horeb Wards 1-5,12",Court Of Appeals Judge,4,1308,,Scattering,8
Dane,Village Of Mount Horeb Wards 6-11,Court Of Appeals Judge,4,1323,NP,Jennifer Nashold,1306
Dane,Village Of Mount Horeb Wards 6-11,Court Of Appeals Judge,4,1323,,Scattering,17
Dane,Village Of Oregon Wards 1-4,Court Of Appeals Judge,4,1058,NP,Jennifer Nashold,1043
Dane,Village Of Oregon Wards 1-4,Court Of Appeals Judge,4,1058,,Scattering,15
Dane,Village Of Oregon Wards 5-9,Court Of Appeals Judge,4,1327,NP,Jennifer Nashold,1320
Dane,Village Of Oregon Wards 5-9,Court Of Appeals Judge,4,1327,,Scattering,7
Dane,Village Of Oregon Wards 10-15,Court Of Appeals Judge,4,1623,NP,Jennifer Nashold,1612
Dane,Village Of Oregon Wards 10-15,Court Of Appeals Judge,4,1623,,Scattering,11
Dane,Village Of Rockdale Ward 1,Court Of Appeals Judge,4,72,NP,Jennifer Nashold,72
Dane,Village Of Rockdale Ward 1,Court Of Appeals Judge,4,72,,Scattering,0
Dane,Village Of Shorewood Hills Wards 1-2,Court Of Appeals Judge,4,965,NP,Jennifer Nashold,960
Dane,Village Of Shorewood Hills Wards 1-2,Court Of Appeals Judge,4,965,,Scattering,5
Dane,Village Of Waunakee Wards 1-5,Court Of Appeals Judge,4,2558,NP,Jennifer Nashold,2518
Dane,Village Of Waunakee Wards 1-5,Court Of Appeals Judge,4,2558,,Scattering,40
Dane,Village Of Waunakee Wards 6-14,Court Of Appeals Judge,4,2375,NP,Jennifer Nashold,2345
Dane,Village Of Waunakee Wards 6-14,Court Of Appeals Judge,4,2375,,Scattering,30
Dane,Village Of Windsor Wards 1-5,Court Of Appeals Judge,4,1272,NP,Jennifer Nashold,1262
Dane,Village Of Windsor Wards 1-5,Court Of Appeals Judge,4,1272,,Scattering,10
Dane,Village Of Windsor Wards 6-14,Court Of Appeals Judge,4,1647,NP,Jennifer Nashold,1620
Dane,Village Of Windsor Wards 6-14,Court Of Appeals Judge,4,1647,,Scattering,27
Dane,City Of Edgerton Ward 7,Court Of Appeals Judge,4,42,NP,Jennifer Nashold,42
Dane,City Of Edgerton Ward 7,Court Of Appeals Judge,4,42,,Scattering,0
Dane,City Of Fitchburg Ward 1,Court Of Appeals Judge,4,438,NP,Jennifer Nashold,433
Dane,City Of Fitchburg Ward 1,Court Of Appeals Judge,4,438,,Scattering,5
Dane,City Of Fitchburg Ward 2,Court Of Appeals Judge,4,240,NP,Jennifer Nashold,239
Dane,City Of Fitchburg Ward 2,Court Of Appeals Judge,4,240,,Scattering,1
Dane,City Of Fitchburg Ward 3,Court Of Appeals Judge,4,92,NP,Jennifer Nashold,91
Dane,City Of Fitchburg Ward 3,Court Of Appeals Judge,4,92,,Scattering,1
Dane,City Of Fitchburg Ward 4,Court Of Appeals Judge,4,334,NP,Jennifer Nashold,331
Dane,City Of Fitchburg Ward 4,Court Of Appeals Judge,4,334,,Scattering,3
Dane,City Of Fitchburg Ward 5,Court Of Appeals Judge,4,567,NP,Jennifer Nashold,560
Dane,City Of Fitchburg Ward 5,Court Of Appeals Judge,4,567,,Scattering,7
Dane,City Of Fitchburg Ward 6,Court Of Appeals Judge,4,297,NP,Jennifer Nashold,293
Dane,City Of Fitchburg Ward 6,Court Of Appeals Judge,4,297,,Scattering,4
Dane,City Of Fitchburg Ward 7,Court Of Appeals Judge,4,691,NP,Jennifer Nashold,683
Dane,City Of Fitchburg Ward 7,Court Of Appeals Judge,4,691,,Scattering,8
Dane,City Of Fitchburg Ward 8,Court Of Appeals Judge,4,687,NP,Jennifer Nashold,682
Dane,City Of Fitchburg Ward 8,Court Of Appeals Judge,4,687,,Scattering,5
Dane,City Of Fitchburg Ward 9,Court Of Appeals Judge,4,447,NP,Jennifer Nashold,439
Dane,City Of Fitchburg Ward 9,Court Of Appeals Judge,4,447,,Scattering,8
Dane,City Of Fitchburg Ward 10,Court Of Appeals Judge,4,244,NP,Jennifer Nashold,242
Dane,City Of Fitchburg Ward 10,Court Of Appeals Judge,4,244,,Scattering,2
Dane,City Of Fitchburg Ward 11,Court Of Appeals Judge,4,532,NP,Jennifer Nashold,527
Dane,City Of Fitchburg Ward 11,Court Of Appeals Judge,4,532,,Scattering,5
Dane,City Of Fitchburg Ward 12,Court Of Appeals Judge,4,947,NP,Jennifer Nashold,939
Dane,City Of Fitchburg Ward 12,Court Of Appeals Judge,4,947,,Scattering,8
Dane,City Of Fitchburg Ward 13,Court Of Appeals Judge,4,728,NP,Jennifer Nashold,722
Dane,City Of Fitchburg Ward 13,Court Of Appeals Judge,4,728,,Scattering,6
Dane,City Of Fitchburg Ward 14,Court Of Appeals Judge,4,746,NP,Jennifer Nashold,745
Dane,City Of Fitchburg Ward 14,Court Of Appeals Judge,4,746,,Scattering,1
Dane,City Of Fitchburg Ward 15,Court Of Appeals Judge,4,313,NP,Jennifer Nashold,307
Dane,City Of Fitchburg Ward 15,Court Of Appeals Judge,4,313,,Scattering,6
Dane,City Of Fitchburg Ward 16,Court Of Appeals Judge,4,137,NP,Jennifer Nashold,135
Dane,City Of Fitchburg Ward 16,Court Of Appeals Judge,4,137,,Scattering,2
Dane,City Of Fitchburg Ward 17,Court Of Appeals Judge,4,289,NP,Jennifer Nashold,286
Dane,City Of Fitchburg Ward 17,Court Of Appeals Judge,4,289,,Scattering,3
Dane,City Of Fitchburg Ward 18,Court Of Appeals Judge,4,426,NP,Jennifer Nashold,425
Dane,City Of Fitchburg Ward 18,Court Of Appeals Judge,4,426,,Scattering,1
Dane,City Of Fitchburg Ward 19,Court Of Appeals Judge,4,991,NP,Jennifer Nashold,979
Dane,City Of Fitchburg Ward 19,Court Of Appeals Judge,4,991,,Scattering,12
Dane,City Of Fitchburg Ward 20,Court Of Appeals Judge,4,176,NP,Jennifer Nashold,175
Dane,City Of Fitchburg Ward 20,Court Of Appeals Judge,4,176,,Scattering,1
Dane,City Of Fitchburg Ward 21,Court Of Appeals Judge,4,336,NP,Jennifer Nashold,332
Dane,City Of Fitchburg Ward 21,Court Of Appeals Judge,4,336,,Scattering,4
Dane,City Of Fitchburg Ward 22,Court Of Appeals Judge,4,0,NP,Jennifer Nashold,0
Dane,City Of Fitchburg Ward 22,Court Of Appeals Judge,4,0,,Scattering,0
Dane,City Of Fitchburg Ward 23,Court Of Appeals Judge,4,0,NP,Jennifer Nashold,0
Dane,City Of Fitchburg Ward 23,Court Of Appeals Judge,4,0,,Scattering,0
Dane,City Of Fitchburg Ward 24,Court Of Appeals Judge,4,198,NP,Jennifer Nashold,194
Dane,City Of Fitchburg Ward 24,Court Of Appeals Judge,4,198,,Scattering,4
Dane,City Of Fitchburg Ward 25,Court Of Appeals Judge,4,0,NP,Jennifer Nashold,0
Dane,City Of Fitchburg Ward 25,Court Of Appeals Judge,4,0,,Scattering,0
Dane,City Of Madison Ward 1,Court Of Appeals Judge,4,642,NP,Jennifer Nashold,634
Dane,City Of Madison Ward 1,Court Of Appeals Judge,4,642,,Scattering,8
Dane,City Of Madison Ward 2,Court Of Appeals Judge,4,444,NP,Jennifer Nashold,436
Dane,City Of Madison Ward 2,Court Of Appeals Judge,4,444,,Scattering,8
Dane,City Of Madison Ward 3,Court Of Appeals Judge,4,590,NP,Jennifer Nashold,583
Dane,City Of Madison Ward 3,Court Of Appeals Judge,4,590,,Scattering,7
Dane,City Of Madison Ward 4,Court Of Appeals Judge,4,864,NP,Jennifer Nashold,858
Dane,City Of Madison Ward 4,Court Of Appeals Judge,4,864,,Scattering,6
Dane,City Of Madison Ward 5,Court Of Appeals Judge,4,575,NP,Jennifer Nashold,567
Dane,City Of Madison Ward 5,Court Of Appeals Judge,4,575,,Scattering,8
Dane,City Of Madison Ward 6,Court Of Appeals Judge,4,977,NP,Jennifer Nashold,967
Dane,City Of Madison Ward 6,Court Of Appeals Judge,4,977,,Scattering,10
Dane,City Of Madison Ward 7,Court Of Appeals Judge,4,1104,NP,Jennifer Nashold,1089
Dane,City Of Madison Ward 7,Court Of Appeals Judge,4,1104,,Scattering,15
Dane,City Of Madison Ward 8,Court Of Appeals Judge,4,1261,NP,Jennifer Nashold,1248
Dane,City Of Madison Ward 8,Court Of Appeals Judge,4,1261,,Scattering,13
Dane,City Of Madison Ward 9,Court Of Appeals Judge,4,737,NP,Jennifer Nashold,732
Dane,City Of Madison Ward 9,Court Of Appeals Judge,4,737,,Scattering,5
Dane,City Of Madison Ward 10,Court Of Appeals Judge,4,864,NP,Jennifer Nashold,853
Dane,City Of Madison Ward 10,Court Of Appeals Judge,4,864,,Scattering,11
Dane,City Of Madison Ward 11,Court Of Appeals Judge,4,1018,NP,Jennifer Nashold,1001
Dane,City Of Madison Ward 11,Court Of Appeals Judge,4,1018,,Scattering,17
Dane,City Of Madison Ward 12,Court Of Appeals Judge,4,710,NP,Jennifer Nashold,702
Dane,City Of Madison Ward 12,Court Of Appeals Judge,4,710,,Scattering,8
Dane,City Of Madison Ward 13,Court Of Appeals Judge,4,305,NP,Jennifer Nashold,300
Dane,City Of Madison Ward 13,Court Of Appeals Judge,4,305,,Scattering,5
Dane,City Of Madison Ward 14,Court Of Appeals Judge,4,899,NP,Jennifer Nashold,886
Dane,City Of Madison Ward 14,Court Of Appeals Judge,4,899,,Scattering,13
Dane,City Of Madison Ward 15,Court Of Appeals Judge,4,999,NP,Jennifer Nashold,988
Dane,City Of Madison Ward 15,Court Of Appeals Judge,4,999,,Scattering,11
Dane,City Of Madison Ward 16,Court Of Appeals Judge,4,605,NP,Jennifer Nashold,595
Dane,City Of Madison Ward 16,Court Of Appeals Judge,4,605,,Scattering,10
Dane,City Of Madison Ward 17,Court Of Appeals Judge,4,1155,NP,Jennifer Nashold,1146
Dane,City Of Madison Ward 17,Court Of Appeals Judge,4,1155,,Scattering,9
Dane,City Of Madison Ward 18,Court Of Appeals Judge,4,1113,NP,Jennifer Nashold,1099
Dane,City Of Madison Ward 18,Court Of Appeals Judge,4,1113,,Scattering,14
Dane,City Of Madison Ward 19,Court Of Appeals Judge,4,1549,NP,Jennifer Nashold,1535
Dane,City Of Madison Ward 19,Court Of Appeals Judge,4,1549,,Scattering,14
Dane,City Of Madison Ward 20,Court Of Appeals Judge,4,1013,NP,Jennifer Nashold,1000
Dane,City Of Madison Ward 20,Court Of Appeals Judge,4,1013,,Scattering,13
Dane,City Of Madison Ward 21,Court Of Appeals Judge,4,321,NP,Jennifer Nashold,316
Dane,City Of Madison Ward 21,Court Of Appeals Judge,4,321,,Scattering,5
Dane,City Of Madison Ward 22,Court Of Appeals Judge,4,855,NP,Jennifer Nashold,843
Dane,City Of Madison Ward 22,Court Of Appeals Judge,4,855,,Scattering,12
Dane,City Of Madison Ward 23,Court Of Appeals Judge,4,851,NP,Jennifer Nashold,841
Dane,City Of Madison Ward 23,Court Of Appeals Judge,4,851,,Scattering,10
Dane,City Of Madison Ward 24,Court Of Appeals Judge,4,608,NP,Jennifer Nashold,604
Dane,City Of Madison Ward 24,Court Of Appeals Judge,4,608,,Scattering,4
Dane,City Of Madison Ward 25,Court Of Appeals Judge,4,963,NP,Jennifer Nashold,949
Dane,City Of Madison Ward 25,Court Of Appeals Judge,4,963,,Scattering,14
Dane,City Of Madison Ward 26,Court Of Appeals Judge,4,78,NP,Jennifer Nashold,77
Dane,City Of Madison Ward 26,Court Of Appeals Judge,4,78,,Scattering,1
Dane,City Of Madison Ward 27,Court Of Appeals Judge,4,395,NP,Jennifer Nashold,389
Dane,City Of Madison Ward 27,Court Of Appeals Judge,4,395,,Scattering,6
Dane,City Of Madison Ward 28,Court Of Appeals Judge,4,1001,NP,Jennifer Nashold,991
Dane,City Of Madison Ward 28,Court Of Appeals Judge,4,1001,,Scattering,10
Dane,City Of Madison Ward 29,Court Of Appeals Judge,4,1069,NP,Jennifer Nashold,1063
Dane,City Of Madison Ward 29,Court Of Appeals Judge,4,1069,,Scattering,6
Dane,City Of Madison Ward 30,Court Of Appeals Judge,4,867,NP,Jennifer Nashold,853
Dane,City Of Madison Ward 30,Court Of Appeals Judge,4,867,,Scattering,14
Dane,City Of Madison Ward 31,Court Of Appeals Judge,4,641,NP,Jennifer Nashold,628
Dane,City Of Madison Ward 31,Court Of Appeals Judge,4,641,,Scattering,13
Dane,City Of Madison Ward 32,Court Of Appeals Judge,4,1018,NP,Jennifer Nashold,1006
Dane,City Of Madison Ward 32,Court Of Appeals Judge,4,1018,,Scattering,12
Dane,City Of Madison Ward 33,Court Of Appeals Judge,4,519,NP,Jennifer Nashold,514
Dane,City Of Madison Ward 33,Court Of Appeals Judge,4,519,,Scattering,5
Dane,City Of Madison Ward 34,Court Of Appeals Judge,4,713,NP,Jennifer Nashold,707
Dane,City Of Madison Ward 34,Court Of Appeals Judge,4,713,,Scattering,6
Dane,City Of Madison Ward 35,Court Of Appeals Judge,4,845,NP,Jennifer Nashold,836
Dane,City Of Madison Ward 35,Court Of Appeals Judge,4,845,,Scattering,9
Dane,City Of Madison Ward 36,Court Of Appeals Judge,4,449,NP,Jennifer Nashold,448
Dane,City Of Madison Ward 36,Court Of Appeals Judge,4,449,,Scattering,1
Dane,City Of Madison Ward 37,Court Of Appeals Judge,4,836,NP,Jennifer Nashold,830
Dane,City Of Madison Ward 37,Court Of Appeals Judge,4,836,,Scattering,6
Dane,City Of Madison Ward 38,Court Of Appeals Judge,4,512,NP,Jennifer Nashold,505
Dane,City Of Madison Ward 38,Court Of Appeals Judge,4,512,,Scattering,7
Dane,City Of Madison Ward 39,Court Of Appeals Judge,4,675,NP,Jennifer Nashold,664
Dane,City Of Madison Ward 39,Court Of Appeals Judge,4,675,,Scattering,11
Dane,City Of Madison Ward 40,Court Of Appeals Judge,4,1504,NP,Jennifer Nashold,1495
Dane,City Of Madison Ward 40,Court Of Appeals Judge,4,1504,,Scattering,9
Dane,City Of Madison Ward 41,Court Of Appeals Judge,4,1296,NP,Jennifer Nashold,1292
Dane,City Of Madison Ward 41,Court Of Appeals Judge,4,1296,,Scattering,4
Dane,City Of Madison Ward 42,Court Of Appeals Judge,4,1055,NP,Jennifer Nashold,1049
Dane,City Of Madison Ward 42,Court Of Appeals Judge,4,1055,,Scattering,6
Dane,City Of Madison Ward 43,Court Of Appeals Judge,4,1188,NP,Jennifer Nashold,1172
Dane,City Of Madison Ward 43,Court Of Appeals Judge,4,1188,,Scattering,16
Dane,City Of Madison Ward 44,Court Of Appeals Judge,4,826,NP,Jennifer Nashold,818
Dane,City Of Madison Ward 44,Court Of Appeals Judge,4,826,,Scattering,8
Dane,City Of Madison Ward 45,Court Of Appeals Judge,4,245,NP,Jennifer Nashold,244
Dane,City Of Madison Ward 45,Court Of Appeals Judge,4,245,,Scattering,1
Dane,City Of Madison Ward 46,Court Of Appeals Judge,4,1316,NP,Jennifer Nashold,1305
Dane,City Of Madison Ward 46,Court Of Appeals Judge,4,1316,,Scattering,11
Dane,City Of Madison Ward 47,Court Of Appeals Judge,4,817,NP,Jennifer Nashold,804
Dane,City Of Madison Ward 47,Court Of Appeals Judge,4,817,,Scattering,13
Dane,City Of Madison Ward 48,Court Of Appeals Judge,4,861,NP,Jennifer Nashold,844
Dane,City Of Madison Ward 48,Court Of Appeals Judge,4,861,,Scattering,17
Dane,City Of Madison Ward 49,Court Of Appeals Judge,4,676,NP,Jennifer Nashold,670
Dane,City Of Madison Ward 49,Court Of Appeals Judge,4,676,,Scattering,6
Dane,City Of Madison Ward 50,Court Of Appeals Judge,4,304,NP,Jennifer Nashold,300
Dane,City Of Madison Ward 50,Court Of Appeals Judge,4,304,,Scattering,4
Dane,City Of Madison Ward 51,Court Of Appeals Judge,4,578,NP,Jennifer Nashold,572
Dane,City Of Madison Ward 51,Court Of Appeals Judge,4,578,,Scattering,6
Dane,City Of Madison Ward 52,Court Of Appeals Judge,4,751,NP,Jennifer Nashold,739
Dane,City Of Madison Ward 52,Court Of Appeals Judge,4,751,,Scattering,12
Dane,City Of Madison Ward 53,Court Of Appeals Judge,4,908,NP,Jennifer Nashold,899
Dane,City Of Madison Ward 53,Court Of Appeals Judge,4,908,,Scattering,9
Dane,City Of Madison Ward 54,Court Of Appeals Judge,4,1015,NP,Jennifer Nashold,1001
Dane,City Of Madison Ward 54,Court Of Appeals Judge,4,1015,,Scattering,14
Dane,City Of Madison Ward 55,Court Of Appeals Judge,4,913,NP,Jennifer Nashold,898
Dane,City Of Madison Ward 55,Court Of Appeals Judge,4,913,,Scattering,15
Dane,City Of Madison Ward 56,Court Of Appeals Judge,4,530,NP,Jennifer Nashold,523
Dane,City Of Madison Ward 56,Court Of Appeals Judge,4,530,,Scattering,7
Dane,City Of Madison Ward 57,Court Of Appeals Judge,4,1019,NP,Jennifer Nashold,1007
Dane,City Of Madison Ward 57,Court Of Appeals Judge,4,1019,,Scattering,12
Dane,City Of Madison Ward 58,Court Of Appeals Judge,4,1097,NP,Jennifer Nashold,1080
Dane,City Of Madison Ward 58,Court Of Appeals Judge,4,1097,,Scattering,17
Dane,City Of Madison Ward 59,Court Of Appeals Judge,4,853,NP,Jennifer Nashold,836
Dane,City Of Madison Ward 59,Court Of Appeals Judge,4,853,,Scattering,17
Dane,City Of Madison Ward 60,Court Of Appeals Judge,4,565,NP,Jennifer Nashold,560
Dane,City Of Madison Ward 60,Court Of Appeals Judge,4,565,,Scattering,5
Dane,City Of Madison Ward 61,Court Of Appeals Judge,4,769,NP,Jennifer Nashold,751
Dane,City Of Madison Ward 61,Court Of Appeals Judge,4,769,,Scattering,18
Dane,City Of Madison Ward 62,Court Of Appeals Judge,4,222,NP,Jennifer Nashold,216
Dane,City Of Madison Ward 62,Court Of Appeals Judge,4,222,,Scattering,6
Dane,City Of Madison Ward 63,Court Of Appeals Judge,4,1219,NP,Jennifer Nashold,1206
Dane,City Of Madison Ward 63,Court Of Appeals Judge,4,1219,,Scattering,13
Dane,City Of Madison Ward 64,Court Of Appeals Judge,4,610,NP,Jennifer Nashold,607
Dane,City Of Madison Ward 64,Court Of Appeals Judge,4,610,,Scattering,3
Dane,City Of Madison Ward 65,Court Of Appeals Judge,4,1066,NP,Jennifer Nashold,1057
Dane,City Of Madison Ward 65,Court Of Appeals Judge,4,1066,,Scattering,9
Dane,City Of Madison Ward 66,Court Of Appeals Judge,4,893,NP,Jennifer Nashold,888
Dane,City Of Madison Ward 66,Court Of Appeals Judge,4,893,,Scattering,5
Dane,City Of Madison Ward 67,Court Of Appeals Judge,4,872,NP,Jennifer Nashold,864
Dane,City Of Madison Ward 67,Court Of Appeals Judge,4,872,,Scattering,8
Dane,City Of Madison Ward 68,Court Of Appeals Judge,4,547,NP,Jennifer Nashold,541
