blk2010ge,blk2020ge,weight
550019502011159,550019502012041,1.000000000000
550019502011160,550019502012043,1.000000000000
550019502011161,550019502012042,1.000000000000
550019502011162,550019502012038,1.000000000000
550019502011163,550019502012050,1.000000000000
550019502011164,550019504004000,1.000000000000
550019502011165,550019502012044,1.000000000000
550019502011166,550019502012044,1.000000000000
550019502011167,550019502012043,1.000000000000
550019502011168,550019502012043,1.000000000000
550019502011169,550019502012043,0.000000000000
550019502011169,550019502012044,0.000000000000
550019502011169,550019502012048,1.000000000000
550019502011170,550019502012043,0.000000000000
550019502011170,550019502012047,1.000000000000
550019502011171,550019502012047,1.000000000000
550019502011172,550019502012046,1.000000000000
550019502011173,550019502012045,1.000000000000
550019502011174,550019502012046,1.000000000000
550019502011175,550019502011067,1.000000000000
550019502011176,550019502011066,1.000000000000
550019502011177,550019502012029,1.000000000000
550019502011178,550019502011048,1.000000000000
550019502011179,550019502012051,1.000000000000
550019502011180,550019502012003,1.000000000000
550019502011181,550019502012003,1.000000000000
550019502011182,550019502012056,1.000000000000
550019502011183,550019502012047,1.000000000000
550019502011184,550019502011020,0.000000000000
550019502011184,550019502011021,1.000000000000
550019502011185,550019502012049,1.000000000000
550019502011186,550019502011073,1.000000000000
550019502011187,550019502012029,1.000000000000
550019502011188,550019502012029,1.000000000000
550019502011189,550019502011044,1.000000000000
550019502011190,550019502011006,1.000000000000
550019502011191,550019502011055,1.000000000000
550019502021000,550019502041000,1.000000000000
550019502021001,550019502041001,1.000000000000
550019502021002,550019502041002,1.000000000000
550019502021003,550019502041002,1.000000000000
550019502021004,550019502041003,1.000000000000
550019502021005,550019502041004,1.000000000000
550019502021006,550019502041005,1.000000000000
550019502021007,550019502041006,1.000000000000
550019502021008,550019502041007,1.000000000000
550019502021009,550019502032036,1.000000000000
550019502021010,550019502041016,1.000000000000
550019502021011,550019502041017,1.000000000000
550019502021012,550019502041018,1.000000000000
550019502021013,550019502041019,1.000000000000
550019502021014,550019502041020,1.000000000000
550019502021015,550019502041014,0.998584312100
550019502021015,550019502041020,0.001415687900
550019502021016,550019502041015,1.000000000000
550019502021017,550019502041009,1.000000000000
550019502021018,550019502041008,1.000000000000
550019502021019,550019502041009,1.000000000000
550019502021020,550019502041011,1.000000000000
550019502021021,550019502041010,0.000000000000
550019502021021,550019502041012,1.000000000000
550019502021022,550019502041010,0.000000000000
550019502021022,550019502041013,1.000000000000
550019502021023,550019502041039,1.000000000000
550019502021024,550019502041040,1.000000000000
550019502021025,550019502041021,0.065519110600
550019502021025,550019502041038,0.934480889400
550019502021026,550019502041021,1.000000000000
550019502021026,550019502041023,0.000000000000
550019502021026,550019502041127,0.000000000000
550019502021027,550019502041024,1.000000000000
550019502021028,550019502041025,1.000000000000
550019502021029,550019502041026,1.000000000000
550019502021030,550019502041027,1.000000000000
550019502021031,550019502041021,0.003831855200
550019502021031,550019502041036,0.996168144800
550019502021032,550019502041022,0.031202874200
550019502021032,550019502041037,0.968797125800
550019502021033,550019502041124,1.000000000000
550019502021034,550019502041095,1.000000000000
550019502021035,550019502041095,1.000000000000
550019502021036,550019502041095,1.000000000000
550019502021037,550019502041096,1.000000000000
550019502021038,550019502041098,1.000000000000
550019502021039,550019502041034,0.011711889800
550019502021039,550019502041035,0.988288110200
550019502021040,550019502041034,1.000000000000
550019502021041,550019502041034,1.000000000000
550019502021042,550019502041033,1.000000000000
550019502021043,550019502041034,1.000000000000
550019502021044,550019502041032,1.000000000000
550019502021045,550019502041104,1.000000000000
550019502021046,550019502041105,1.000000000000
550019502021047,550019502041030,1.000000000000
550019502021048,550019502041029,1.000000000000
550019502021049,550019502041028,1.000000000000
550019502021050,550019502041031,1.000000000000
550019502021051,550019502041033,0.000077375100
550019502021051,550019502041102,0.999922624900
550019502021052,550019502041102,1.000000000000
550019502021053,550019502041101,1.000000000000
550019502021054,550019502041100,1.000000000000
550019502021055,550019502041100,1.000000000000
550019502021056,550019502041099,1.000000000000
550019502021057,550019502041110,1.000000000000
550019502021058,550019502041109,1.000000000000
550019502021059,550019502041106,1.000000000000
550019502021060,550019502041107,1.000000000000
550019502021061,550019502041107,1.000000000000
550019502021062,550019502041108,1.000000000000
550019502021063,550019502041118,1.000000000000
550019502021064,550019502041117,1.000000000000
550019502021065,550019502041119,1.000000000000
550019502021066,550019502041112,1.000000000000
550019502021067,550019502041103,1.000000000000
550019502021067,550019502041128,0.000000000000
550019502021068,550019502041120,1.000000000000
550019502021069,550019502041113,1.000000000000
550019502021070,550019502041114,1.000000000000
550019502021071,550019502041115,1.000000000000
550019502021072,550019502041100,1.000000000000
550019502021073,550019502041111,1.000000000000
550019502021074,550019502041116,1.000000000000
550019502021075,550019502041123,1.000000000000
550019502021076,550019502041122,1.000000000000
550019502021077,550019502041122,1.000000000000
550019502021078,550019502041114,1.000000000000
550019502021079,550019502041121,1.000000000000
550019502021080,550019502041094,1.000000000000
550019502021081,550019502041093,1.000000000000
550019502021082,550019502041092,1.000000000000
550019502021083,550019502041041,1.000000000000
550019502021084,550019502041042,1.000000000000
550019502021085,550019502041043,1.000000000000
550019502021086,550019502041044,1.000000000000
550019502021087,550019502041044,1.000000000000
550019502021088,550019502041044,1.000000000000
550019502021089,550019502041046,1.000000000000
550019502021090,550019502041047,1.000000000000
550019502021091,550019502041048,1.000000000000
550019502021092,550019502041047,1.000000000000
550019502021093,550019502041047,1.000000000000
550019502021094,550019502041049,1.000000000000
550019502021095,550019502041050,1.000000000000
550019502021096,550019502041051,1.000000000000
550019502021097,550019502041050,1.000000000000
550019502021098,550019502041052,1.000000000000
550019502021099,550019502041053,1.000000000000
